label,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,f101,f102,f103,f104,f105,f106,f107
round,-0.012180852703750134,-0.5761783123016357,0.19834721088409424,-0.5735381245613098,0.3806385099887848,-0.5457943081855774,0.5513355731964111,-0.48395076394081116,0.6653676629066467,-0.38684338331222534,0.736744225025177,-0.26203832030296326,0.7739023566246033,-0.12569549679756165,0.7931926846504211,0.044459495693445206,0.7959319949150085,0.20865128934383392,0.7932837605476379,0.3792557120323181,0.7803077697753906,0.562087893486023,0.7460862994194031,0.7511036992073059,0.6814053654670715,0.896223783493042,0.5936244130134583,0.9949960112571716,0.4743584990501404,1.076225757598877,0.36998236179351807,1.1258447170257568,0.2635329067707062,1.1634767055511475,0.14690303802490234,1.18976891040802,0.0052661593072116375,1.1947358846664429,-0.13328643143177032,1.1878644227981567,-0.24358411133289337,1.1602503061294556,-0.34411686658859253,1.1225438117980957,-0.4423869550228119,1.0748697519302368,-0.5553369522094727,0.9972658753395081,-0.637809157371521,0.9018271565437317,-0.7000507712364197,0.7597387433052063,-0.735113799571991,0.5701638460159302,-0.7530511021614075,0.38886624574661255,-0.7596394419670105,0.22074002027511597,-0.7633175849914551,0.0582880824804306,-0.7502568960189819,-0.11056423932313919,-0.7197646498680115,-0.24801641702651978,-0.6569530367851257,-0.3737969994544983,-0.5526091456413269,-0.472573459148407,-0.39338818192481995,-0.53780198097229,-0.2183198183774948,-0.5688676834106445,-0.6356469392776489,-0.16074737906455994,-0.5733646750450134,-0.22276705503463745,-0.47260555624961853,-0.25548627972602844,-0.3342994749546051,-0.24702678620815277,-0.17300555109977722,-0.22331830859184265,0.6430148482322693,-0.16979585587978363,0.576299786567688,-0.234040305018425,0.4702557623386383,-0.26978084444999695,0.32732531428337097,-0.26076510548591614,0.1610821783542633,-0.2330981194972992,-0.5,2.9587228942965297e-18,0.5,-2.9587228942965297e-18,-0.005882123950868845,0.3406948447227478,-0.00641709053888917,-0.042998552322387695,8.829640144036865e-12,6.470616706625008e-21,1.1691044183095856e-12,4.6351765377039555e-06,0.9999953508377075,1.1691044183095856e-12,8.829640144036865e-12,1.0
round,-0.07029353082180023,-0.5557917952537537,0.16575688123703003,-0.5627875924110413,0.37381812930107117,-0.553200364112854,0.5740476250648499,-0.5253660082817078,0.7090829610824585,-0.4635474979877472,0.7983723282814026,-0.3739895820617676,0.8510079383850098,-0.2683258056640625,0.8827979564666748,-0.12482627481222153,0.8947705626487732,0.023615840822458267,0.8999441862106323,0.1889781653881073,0.8900101184844971,0.36814436316490173,0.8480456471443176,0.5649598240852356,0.7678555250167847,0.7408109307289124,0.6617211699485779,0.8801908493041992,0.5321915745735168,1.0004585981369019,0.42427414655685425,1.0842400789260864,0.31380146741867065,1.159540057182312,0.1933216154575348,1.2113561630249023,0.04587557539343834,1.2214854955673218,-0.08613242954015732,1.1997323036193848,-0.18208938837051392,1.1379156112670898,-0.25968101620674133,1.0534034967422485,-0.33227965235710144,0.9638692140579224,-0.4190746247768402,0.8416332006454468,-0.4833330512046814,0.7021647095680237,-0.5397624969482422,0.5331866145133972,-0.5875967741012573,0.3471809923648834,-0.6176653504371643,0.18235407769680023,-0.6375108361244202,0.02991611324250698,-0.6671650409698486,-0.11070360243320465,-0.6907730102539062,-0.247930645942688,-0.6906886100769043,-0.35236069560050964,-0.6659910678863525,-0.4386492371559143,-0.5963417291641235,-0.5002716183662415,-0.46045970916748047,-0.5352511405944824,-0.290097177028656,-0.5521794557571411,-0.6452035307884216,-0.16624173521995544,-0.608187198638916,-0.19732765853405,-0.5270309448242188,-0.2037176787853241,-0.39824846386909485,-0.17150071263313293,-0.23463256657123566,-0.131461501121521,0.6571531295776367,-0.1662881225347519,0.5745431184768677,-0.20208850502967834,0.4539371728897095,-0.21307764947414398,0.2969810366630554,-0.17848175764083862,0.11780895292758942,-0.13593755662441254,-0.5,8.243475189550336e-18,0.5,-8.243475189550336e-18,-0.05861751735210419,0.579995334148407,-0.044890567660331726,0.05024426802992821,0.9991016983985901,0.0008087200112640858,8.684940257808194e-05,2.74712374448427e-06,1.6500224797599827e-11,0.0008955694502219558,0.9991016983985901,2.747140115388902e-06
round,-0.02088925428688526,-0.5581616759300232,0.1946372091770172,-0.556321918964386,0.38086724281311035,-0.5296263694763184,0.5548939108848572,-0.4706447422504425,0.6683661937713623,-0.3768468499183655,0.7410445809364319,-0.2565750181674957,0.7847877740859985,-0.12624669075012207,0.8123540878295898,0.03764120489358902,0.8214224576950073,0.1961033046245575,0.8249834179878235,0.361049622297287,0.8135645985603333,0.5365012884140015,0.7698943018913269,0.7170511484146118,0.6939100623130798,0.857676088809967,0.6012276411056519,0.9582916498184204,0.48057061433792114,1.0473361015319824,0.3769065737724304,1.1087126731872559,0.26965203881263733,1.1595101356506348,0.15086619555950165,1.1952580213546753,0.006259207613766193,1.2039660215377808,-0.1337270438671112,1.1931997537612915,-0.24315252900123596,1.1551803350448608,-0.3381708264350891,1.1025681495666504,-0.4295632541179657,1.0408635139465332,-0.5347667336463928,0.9513245224952698,-0.6137521266937256,0.8508845567703247,-0.6814056038856506,0.7129501700401306,-0.724894106388092,0.5347869992256165,-0.7421813607215881,0.3638172149658203,-0.7456554174423218,0.20375454425811768,-0.7484867572784424,0.0489145927131176,-0.7356582880020142,-0.11179880797863007,-0.7067352533340454,-0.2423889935016632,-0.6513968706130981,-0.3620893061161041,-0.5563204288482666,-0.4562408924102783,-0.4035056531429291,-0.5189846158027649,-0.23018231987953186,-0.5498189330101013,-0.6387173533439636,-0.1635197550058365,-0.58375084400177,-0.22386983036994934,-0.4887900650501251,-0.2543908357620239,-0.35317012667655945,-0.2430427372455597,-0.19070346653461456,-0.21654736995697021,0.6453466415405273,-0.17214037477970123,0.5783138275146484,-0.2345791757106781,0.47103381156921387,-0.26713868975639343,0.32463645935058594,-0.255459725856781,0.15422140061855316,-0.22611629962921143,-0.5,0.0,0.5,0.0,-0.025611283257603645,0.3696213364601135,-0.016094999387860298,-0.033536750823259354,1.857978770836155e-10,1.409811577794575e-20,1.3172009490081127e-11,0.15635338425636292,0.8436466455459595,1.3172009490081127e-11,1.857978770836155e-10,1.0
round,-0.02140583097934723,-0.6141491532325745,0.18838262557983398,-0.6107645630836487,0.3723047077655792,-0.5803556442260742,0.5455512404441833,-0.5148479342460632,0.6653159856796265,-0.4111602306365967,0.7460882663726807,-0.27604591846466064,0.7935485243797302,-0.12872378528118134,0.8251271843910217,0.05529557913541794,0.8361573219299316,0.23003357648849487,0.8366173505783081,0.4109823405742645,0.8212591409683228,0.6026519536972046,0.7779983878135681,0.798012912273407,0.6991868019104004,0.9449982643127441,0.5994431972503662,1.0449451208114624,0.4701482951641083,1.1296682357788086,0.36101630330085754,1.183158278465271,0.2500761151313782,1.222901701927185,0.1299024224281311,1.2486671209335327,-0.011644206941127777,1.2521874904632568,-0.14557000994682312,1.244172215461731,-0.25155016779899597,1.2145847082138062,-0.3453049063682556,1.1716628074645996,-0.43730950355529785,1.116390585899353,-0.5459548830986023,1.0299842357635498,-0.6276310086250305,0.9297831654548645,-0.6949561834335327,0.7855822443962097,-0.7356194853782654,0.5928568243980408,-0.7554298639297485,0.40540626645088196,-0.7610538005828857,0.2295178771018982,-0.7626915574073792,0.05872518569231033,-0.747639000415802,-0.12072405964136124,-0.7182369828224182,-0.2666952311992645,-0.6589139699935913,-0.4005865454673767,-0.5584729909896851,-0.5044546127319336,-0.40323054790496826,-0.5727198719978333,-0.22798502445220947,-0.6060135960578918,-0.6512283682823181,-0.17228756844997406,-0.5923011898994446,-0.2372227907180786,-0.4908876419067383,-0.270364373922348,-0.3497907519340515,-0.255400687456131,-0.18652573227882385,-0.22456683218479156,0.6495043039321899,-0.17482557892799377,0.5754542946815491,-0.24182865023612976,0.4623661935329437,-0.27727216482162476,0.31295308470726013,-0.2625948488712311,0.14513260126113892,-0.22991928458213806,-0.5,0.0,0.5,0.0,-0.029167484492063522,0.36712580919265747,-0.017303111031651497,-0.037522733211517334,5.262674296346859e-09,7.511028474530002e-13,3.553098395059351e-06,2.7099115840201193e-08,0.9999964237213135,3.553099077180377e-06,5.262674296346859e-09,0.9999964237213135
round,0.012506709434092045,-0.6353431344032288,0.2244018018245697,-0.6292232275009155,0.4006137251853943,-0.5973253846168518,0.5559998750686646,-0.5303255319595337,0.6492268443107605,-0.4274292588233948,0.7021989226341248,-0.29647114872932434,0.7300905585289001,-0.15574122965335846,0.7433404326438904,0.018271304666996002,0.744932234287262,0.18484389781951904,0.7410290241241455,0.35833585262298584,0.7237158417701721,0.5410175919532776,0.6838198304176331,0.7307095527648926,0.6196870803833008,0.8779728412628174,0.5373860001564026,0.9793163537979126,0.4271974563598633,1.0645323991775513,0.33410710096359253,1.1197307109832764,0.24028261005878448,1.1631394624710083,0.1347518116235733,1.193324327468872,0.004664216190576553,1.2017277479171753,-0.1259157359600067,1.1980419158935547,-0.23502565920352936,1.171020746231079,-0.3368707597255707,1.1282435655593872,-0.43929001688957214,1.0728672742843628,-0.5624850988388062,0.9846881031990051,-0.6599175333976746,0.8797894716262817,-0.7397579550743103,0.7326710224151611,-0.7877400517463684,0.541448712348938,-0.8107458353042603,0.35686278343200684,-0.8180559873580933,0.18298304080963135,-0.8186560869216919,0.016778813675045967,-0.798015832901001,-0.15642811357975006,-0.7589471936225891,-0.2976554334163666,-0.6875242590904236,-0.42985185980796814,-0.5722763538360596,-0.534207284450531,-0.3970320224761963,-0.6018930673599243,-0.20764200389385223,-0.6315096616744995,-0.6470555663108826,-0.20094487071037292,-0.5757529139518738,-0.2730909585952759,-0.46759021282196045,-0.31222495436668396,-0.3223227262496948,-0.30155953764915466,-0.1546449363231659,-0.26984718441963196,0.6345717906951904,-0.2127281278371811,0.5784569978713989,-0.2841184437274933,0.48430150747299194,-0.3202861547470093,0.35037297010421753,-0.30599305033683777,0.1890803575515747,-0.2711279094219208,-0.5,3.925515464226564e-18,0.5,-3.925515464226564e-18,0.027853192761540413,0.3926442265510559,0.018108399584889412,-0.04755067080259323,2.1073484970934864e-11,6.965772800422449e-15,3.801423531513137e-08,1.0395599019830115e-05,0.9999895691871643,3.801424242055873e-08,2.1073484970934864e-11,0.9999999403953552
round,-0.0031113605946302414,-0.5436513423919678,0.20602574944496155,-0.5389482975006104,0.38267257809638977,-0.5081793069839478,0.5439032912254333,-0.44549560546875,0.6504021883010864,-0.352098286151886,0.7175966501235962,-0.23500068485736847,0.7574402689933777,-0.11047257483005524,0.7859960198402405,0.04455229640007019,0.7986661791801453,0.19258549809455872,0.801006019115448,0.3459843695163727,0.7856574058532715,0.5086706876754761,0.7422754168510437,0.6757392287254333,0.6703252792358398,0.8029823303222656,0.5845205187797546,0.891797661781311,0.4725698232650757,0.9698355197906494,0.3760265111923218,1.0197519063949585,0.27466464042663574,1.057478427886963,0.16006560623645782,1.0832958221435547,0.01864561252295971,1.0893795490264893,-0.12018241733312607,1.084241509437561,-0.2327394038438797,1.059488296508789,-0.334387868642807,1.0229905843734741,-0.43257614970207214,0.974789559841156,-0.5474241971969604,0.8997713923454285,-0.6367097496986389,0.8135728240013123,-0.7124614119529724,0.68900066614151,-0.7597309947013855,0.5211930274963379,-0.7813014984130859,0.35851216316223145,-0.7854292392730713,0.20573599636554718,-0.7814606428146362,0.05753336846828461,-0.759188175201416,-0.09794000536203384,-0.7234341502189636,-0.22488415241241455,-0.658696711063385,-0.34370550513267517,-0.5523033738136292,-0.43893787264823914,-0.390507310628891,-0.5041343569755554,-0.21296542882919312,-0.5360557436943054,-0.6387901902198792,-0.1455313265323639,-0.5729610919952393,-0.2036798894405365,-0.4657127559185028,-0.23254957795143127,-0.32140490412712097,-0.2191767543554306,-0.15864738821983337,-0.19322043657302856,0.6386232972145081,-0.15149082243442535,0.5730834603309631,-0.207309290766716,0.4676985442638397,-0.23609331250190735,0.32668536901474,-0.22293546795845032,0.16541938483715057,-0.19691228866577148,-0.5,0.0,0.5,0.0,0.012503617443144321,0.28558656573295593,0.00592980207875371,-0.05107845366001129,1.0364611721167655e-15,2.682326450019283e-26,2.72921829484274e-15,9.66899169725366e-05,0.9999033212661743,2.72921829484274e-15,1.0364611721167655e-15,1.0
round,-0.006134937983006239,-0.5962949991226196,0.20235301554203033,-0.5925787091255188,0.38189855217933655,-0.5625076293945312,0.5465083718299866,-0.49913591146469116,0.6564051508903503,-0.3992965519428253,0.7269582748413086,-0.2701009511947632,0.7667833566665649,-0.12954339385032654,0.791970431804657,0.04630418121814728,0.8011647462844849,0.21591027081012726,0.8034555315971375,0.3926854729652405,0.7904812693595886,0.5808655023574829,0.7499680519104004,0.7757180333137512,0.6788228154182434,0.9253919720649719,0.5899566411972046,1.0280824899673462,0.4720597565174103,1.1147475242614746,0.37071216106414795,1.1693577766418457,0.2663416266441345,1.209611177444458,0.15083137154579163,1.2354319095611572,0.011145795695483685,1.2401161193847656,-0.12531223893165588,1.234659194946289,-0.2361273318529129,1.2081950902938843,-0.3372252881526947,1.167781949043274,-0.436779648065567,1.1146904230117798,-0.5541506409645081,1.0301837921142578,-0.6436595916748047,0.9298632144927979,-0.7159561514854431,0.783392071723938,-0.7589343786239624,0.5886201858520508,-0.778211772441864,0.40116551518440247,-0.7823832035064697,0.2262990027666092,-0.7811072468757629,0.05791710689663887,-0.760725200176239,-0.11704245954751968,-0.7250156402587891,-0.25893381237983704,-0.6585981845855713,-0.38912487030029297,-0.5518274903297424,-0.49064406752586365,-0.39138633012771606,-0.5571696162223816,-0.21383236348628998,-0.5890520215034485,-0.6451236009597778,-0.1669156700372696,-0.5828680992126465,-0.22950692474842072,-0.4794304668903351,-0.26076239347457886,-0.3369954228401184,-0.24692144989967346,-0.1723499745130539,-0.2181376963853836,0.6410385966300964,-0.17282244563102722,0.5761417150497437,-0.23450982570648193,0.4710864722728729,-0.2660072147846222,0.3283448815345764,-0.2520517110824585,0.16244082152843475,-0.22225122153759003,-0.5,0.0,0.5,0.0,-0.0017794009763747454,0.3739962875843048,-0.0030644626822322607,-0.030720485374331474,3.53031950339755e-08,1.5916623640426343e-15,1.9735672651677305e-08,1.5729061386693388e-09,0.9999999403953552,1.9735674428034145e-08,3.53031950339755e-08,0.9999999403953552
round,0.04191433638334274,-0.5952203869819641,0.2539657950401306,-0.5887395143508911,0.4217577576637268,-0.5580967664718628,0.5602099895477295,-0.4987250864505768,0.6338253617286682,-0.4082375764846802,0.6648637652397156,-0.2932295799255371,0.6738812923431396,-0.16588880121707916,0.6697393655776978,-0.00567613122984767,0.6622772812843323,0.14983975887298584,0.6561276912689209,0.3123181164264679,0.6391127109527588,0.48247092962265015,0.6040226221084595,0.6624402403831482,0.5554901957511902,0.810499906539917,0.49345144629478455,0.9201803803443909,0.4047895073890686,1.0175564289093018,0.3292495012283325,1.0857853889465332,0.24986109137535095,1.1433217525482178,0.15303292870521545,1.1848132610321045,0.025603320449590683,1.1992985010147095,-0.11117514222860336,1.196393609046936,-0.22892864048480988,1.163980484008789,-0.34078267216682434,1.1127405166625977,-0.45160213112831116,1.0505858659744263,-0.5842776298522949,0.9562646150588989,-0.6897032856941223,0.8464303612709045,-0.7750512957572937,0.6975633502006531,-0.8257020115852356,0.5089396834373474,-0.8511801362037659,0.3287781774997711,-0.8595688343048096,0.15955860912799835,-0.8606967329978943,-0.00026903420803137124,-0.8388350605964661,-0.16372723877429962,-0.7962281703948975,-0.29540470242500305,-0.7129257321357727,-0.41546499729156494,-0.5815123319625854,-0.5091995000839233,-0.38786619901657104,-0.5682816505432129,-0.18695345520973206,-0.5940251350402832,-0.6523017287254333,-0.16549807786941528,-0.5714012980461121,-0.223429337143898,-0.4491502642631531,-0.2509159743785858,-0.2912311255931854,-0.23131684958934784,-0.11736363172531128,-0.19905859231948853,0.6295767426490784,-0.1812814325094223,0.5873827338218689,-0.23500706255435944,0.5021876096725464,-0.2585243284702301,0.37725356221199036,-0.2384222149848938,0.2227574586868286,-0.2052527517080307,-0.5,0.0,0.5,0.0,0.09076664596796036,0.445483922958374,0.05430386960506439,-0.013859945349395275,4.791968155615223e-09,1.8126109083339186e-15,1.8318985217646855e-09,0.7206192016601562,0.27938076853752136,1.8319002981215249e-09,4.791968155615223e-09,1.0
round,-0.015315585769712925,-0.6084995865821838,0.20159326493740082,-0.6056960821151733,0.38604462146759033,-0.5771185159683228,0.5540314316749573,-0.5138892531394958,0.6609823107719421,-0.4132296144962311,0.7264553904533386,-0.28385788202285767,0.7642914056777954,-0.14395064115524292,0.7897297739982605,0.030230073258280754,0.7992205619812012,0.19631905853748322,0.7992696762084961,0.36880412697792053,0.7824872732162476,0.5508460402488708,0.7360973358154297,0.7394043803215027,0.6599772572517395,0.8855469226837158,0.5685470700263977,0.9872628450393677,0.4536150395870209,1.0732654333114624,0.35755103826522827,1.1296428442001343,0.25994640588760376,1.1758893728256226,0.15157930552959442,1.2091821432113647,0.017677102237939835,1.2182344198226929,-0.11569853127002716,1.2112281322479248,-0.2221291959285736,1.1781131029129028,-0.31761786341667175,1.1307638883590698,-0.41196802258491516,1.0743165016174316,-0.5260991454124451,0.9883216619491577,-0.6195734739303589,0.8871533870697021,-0.7009530663490295,0.7436641454696655,-0.7535801529884338,0.5555124878883362,-0.7791685461997986,0.37464767694473267,-0.7878413796424866,0.2043902575969696,-0.7905490398406982,0.040066901594400406,-0.7750577330589294,-0.13188236951828003,-0.7440437078475952,-0.2723783254623413,-0.6834110617637634,-0.4021342396736145,-0.5790503025054932,-0.503868579864502,-0.41434532403945923,-0.5700448155403137,-0.23153123259544373,-0.6011183261871338,-0.6562941670417786,-0.18225958943367004,-0.5942773818969727,-0.25043970346450806,-0.49172908067703247,-0.28408071398735046,-0.3486262559890747,-0.26779356598854065,-0.18181611597537994,-0.23479712009429932,0.6454328298568726,-0.18689018487930298,0.5815083980560303,-0.2538220286369324,0.4778568744659424,-0.2879384756088257,0.33533069491386414,-0.2720397114753723,0.16712650656700134,-0.23764187097549438,-0.5,2.5387302617776437e-19,0.5,-2.5387302617776437e-19,-0.00785963237285614,0.40492376685142517,-0.007551293820142746,-0.031869251281023026,3.337118315016596e-08,1.0819234191448916e-19,1.1749665684845922e-09,0.9412425756454468,0.058757416903972626,1.1749665684845922e-09,3.337118315016596e-08,0.9999999403953552
round,0.028970522806048393,-0.6082872748374939,0.2394447773694992,-0.6029853224754333,0.4095010459423065,-0.5713622570037842,0.5565440058708191,-0.509671688079834,0.6431950926780701,-0.4166725277900696,0.6884267330169678,-0.2987143099308014,0.7090116739273071,-0.16685479879379272,0.7163858413696289,0.002067530993372202,0.7152124047279358,0.16654722392559052,0.7114635109901428,0.33910688757896423,0.6942532062530518,0.5214299559593201,0.6574826836585999,0.7112858891487122,0.6027197241783142,0.8640549778938293,0.5343547463417053,0.9762374758720398,0.441557377576828,1.0807592868804932,0.36363425850868225,1.155787706375122,0.2816675305366516,1.218435525894165,0.18004101514816284,1.2631429433822632,0.044217318296432495,1.2794703245162964,-0.10197815299034119,1.276987075805664,-0.22765742242336273,1.2431405782699585,-0.3454093933105469,1.1888175010681152,-0.4608309268951416,1.12141752243042,-0.5984667539596558,1.019653081893921,-0.708949625492096,0.9050901532173157,-0.8015010356903076,0.7511698603630066,-0.8569084405899048,0.5547776222229004,-0.8848786950111389,0.3659065365791321,-0.8928970098495483,0.18915463984012604,-0.8915205597877502,0.022021645680069923,-0.8628062605857849,-0.15021011233329773,-0.8119338154792786,-0.28691422939300537,-0.7198382019996643,-0.4109816253185272,-0.5847171545028687,-0.5092185735702515,-0.39360272884368896,-0.5741182565689087,-0.19672632217407227,-0.6045684218406677,-0.6605687141418457,-0.14003629982471466,-0.5712360143661499,-0.19258853793144226,-0.44233494997024536,-0.21967986226081848,-0.2831246256828308,-0.20330862700939178,-0.11285754293203354,-0.17688579857349396,0.6400021314620972,-0.16827185451984406,0.5867252349853516,-0.21795135736465454,0.4898202121257782,-0.24024821817874908,0.3569321036338806,-0.2186705470085144,0.20241746306419373,-0.1866578757762909,-0.5,0.0,0.5,0.0,0.08630095422267914,0.4171217679977417,0.04884403571486473,-0.017246678471565247,0.05306799337267876,0.2787887752056122,0.14847175776958466,0.18348385393619537,0.33618760108947754,0.42726054787635803,0.05306799337267876,0.5196714401245117
round,-0.005731186829507351,-0.6078912019729614,0.20694613456726074,-0.604342520236969,0.38671156764030457,-0.5741217732429504,0.5506407022476196,-0.5117921233177185,0.6572020053863525,-0.4152733087539673,0.7246354222297668,-0.291281133890152,0.764472246170044,-0.15459929406642914,0.7919839024543762,0.019355272874236107,0.8047772645950317,0.18907850980758667,0.8113378882408142,0.3673744201660156,0.8022738695144653,0.5566602945327759,0.7645071148872375,0.7513071894645691,0.6936492919921875,0.9031884670257568,0.6034684777259827,1.0101532936096191,0.4835224151611328,1.1031525135040283,0.38203656673431396,1.1646301746368408,0.278590589761734,1.2127995491027832,0.16230395436286926,1.245133876800537,0.02086016535758972,1.2528283596038818,-0.11855238676071167,1.2456005811691284,-0.2318313717842102,1.2127965688705444,-0.33518844842910767,1.163411259651184,-0.4376371204853058,1.1019266843795776,-0.5604156851768494,1.0088309049606323,-0.6567700505256653,0.9033352732658386,-0.7366017699241638,0.755352795124054,-0.7849015593528748,0.5622525215148926,-0.8077242374420166,0.37506794929504395,-0.8139535188674927,0.19976051151752472,-0.8143890500068665,0.03217969462275505,-0.7938596606254578,-0.14064015448093414,-0.7546273469924927,-0.27883172035217285,-0.6831471920013428,-0.40470272302627563,-0.5707751512527466,-0.503716766834259,-0.4033655524253845,-0.56961590051651,-0.22077834606170654,-0.6012793183326721,-0.650660514831543,-0.1651911735534668,-0.5794299244880676,-0.22361597418785095,-0.46933141350746155,-0.2515273094177246,-0.3237272799015045,-0.23397590219974518,-0.15987390279769897,-0.2037394940853119,0.6430326700210571,-0.17432235181331635,0.5767026543617249,-0.2307712435722351,0.4708908498287201,-0.2577282190322876,0.329418808221817,-0.24009132385253906,0.16661426424980164,-0.2088116556406021,-0.5,4.771377123733489e-18,0.5,-4.771377123733489e-18,0.00824779737740755,0.38813215494155884,0.003923070151358843,-0.030747726559638977,4.226667016382635e-08,1.2167428109599787e-17,2.8466411450267515e-09,2.4474937276863784e-07,0.9999997019767761,2.8466411450267515e-09,4.226667016382635e-08,0.9999999403953552
round,0.007371302228420973,-0.5618858933448792,0.20902448892593384,-0.5585164427757263,0.38267630338668823,-0.5327719449996948,0.5370600819587708,-0.47900182008743286,0.6384228467941284,-0.3913544714450836,0.7036907076835632,-0.27371877431869507,0.7391183972358704,-0.14099618792533875,0.7589475512504578,0.027804503217339516,0.7650184035301208,0.19148403406143188,0.7665621638298035,0.3626083731651306,0.7570131421089172,0.5451508164405823,0.7251569628715515,0.7333306670188904,0.6640108227729797,0.8785881400108337,0.5829344391822815,0.9796469807624817,0.4716814160346985,1.066552758216858,0.37536850571632385,1.1238176822662354,0.27651268243789673,1.1685049533843994,0.1641981303691864,1.198726773262024,0.023919180035591125,1.2067075967788696,-0.11703549325466156,1.2021564245224,-0.23428033292293549,1.1742255687713623,-0.34269845485687256,1.1311697959899902,-0.4487641155719757,1.0756675004959106,-0.5721222758293152,0.989300012588501,-0.6664544939994812,0.888733446598053,-0.7415900826454163,0.7458087205886841,-0.7839692234992981,0.5578500628471375,-0.8035961985588074,0.375914603471756,-0.8107144832611084,0.205748051404953,-0.8116016983985901,0.04212590306997299,-0.7895964980125427,-0.12833715975284576,-0.7453038096427917,-0.2646354138851166,-0.6656790971755981,-0.38532498478889465,-0.5472824573516846,-0.47567567229270935,-0.37947890162467957,-0.5314138531684875,-0.19790005683898926,-0.5572025775909424,-0.6486202478408813,-0.15221330523490906,-0.5788017511367798,-0.21025238931179047,-0.4712972044944763,-0.24317960441112518,-0.3239387273788452,-0.23613913357257843,-0.1537756472826004,-0.21295210719108582,0.6391552686691284,-0.16779635846614838,0.5802348256111145,-0.22532907128334045,0.4835408926010132,-0.25758495926856995,0.34638237953186035,-0.24871335923671722,0.18190810084342957,-0.222312331199646,-0.5,0.0,0.5,0.0,0.031693220138549805,0.3799714744091034,0.01576889120042324,-0.015822265297174454,9.569936802646811e-14,1.973446752243561e-22,1.6946913707419076e-12,0.0004395038413349539,0.9995604753494263,1.6946913707419076e-12,9.569936802646811e-14,1.0
round,-0.021261608228087425,-0.5670462250709534,0.18818214535713196,-0.5641210079193115,0.3718056082725525,-0.5349083542823792,0.5452477931976318,-0.4708181321620941,0.6629452109336853,-0.3701294958591461,0.7415574193000793,-0.24147985875606537,0.7876759171485901,-0.10277669131755829,0.8192427754402161,0.06973416358232498,0.8306397199630737,0.23288623988628387,0.8326666355133057,0.40073925256729126,0.8179326057434082,0.5781721472740173,0.7711514234542847,0.7598968148231506,0.6909118890762329,0.8978036642074585,0.5937421321868896,0.993241548538208,0.4674706757068634,1.075386881828308,0.35852721333503723,1.1276233196258545,0.24588234722614288,1.1658430099487305,0.12301243841648102,1.1901757717132568,-0.022009840235114098,1.193127989768982,-0.15791940689086914,1.1836274862289429,-0.26334860920906067,1.1537244319915771,-0.35483038425445557,1.1112816333770752,-0.4430842995643616,1.0570809841156006,-0.5449185371398926,0.9748649001121521,-0.6193798184394836,0.881640613079071,-0.6814934015274048,0.7480959296226501,-0.7197102904319763,0.5701256394386292,-0.7340762615203857,0.3974820375442505,-0.7344630360603333,0.23503389954566956,-0.732022225856781,0.07555175572633743,-0.7152596116065979,-0.09352170675992966,-0.6867966055870056,-0.2314838021993637,-0.6324166059494019,-0.3584901988506317,-0.5399168133735657,-0.45848512649536133,-0.3925037086009979,-0.5254274010658264,-0.22402621805667877,-0.5581717491149902,-0.6351438760757446,-0.16294188797473907,-0.5815059542655945,-0.22608211636543274,-0.48722290992736816,-0.25869041681289673,-0.3517302870750427,-0.24835918843746185,-0.1916402280330658,-0.2227628529071808,0.6448327898979187,-0.16381396353244781,0.5730754137039185,-0.2288721352815628,0.46070659160614014,-0.2635717988014221,0.3114508390426636,-0.25283926725387573,0.14182864129543304,-0.22553536295890808,-0.5,7.849605696257698e-18,0.5,-7.849605696257698e-18,-0.045637499541044235,0.32979291677474976,-0.02620006538927555,-0.04549785703420639,2.2531362886546447e-10,1.4750071425543916e-19,1.433255250593568e-11,0.012073658406734467,0.9879263639450073,1.433255250593568e-11,2.2531362886546447e-10,1.0
